nome,ano,anos_pm,bolsista_encoded,cg,diff_fase,iaa,ian,ida,idade,ieg,inde,ipp,ips,ipv,na_fase,ponto_virada_encoded,sexo_encoded
ALUNO-133,2020,1.0,0,396.0,-2.0,10.00002,5.0,10.0,10.0,9.8,8.428752,7.1875,7.5,7.5,0,0,0.0
ALUNO-133,2021,2.0,0,396.0,-1.0,9.5,5.0,7.1,11.0,9.6,7.99,7.7,7.5,8.4,0,0,0.0
ALUNO-133,2022,3.0,0,396.0,-2.0,8.000020000000001,5.0,7.166666666666666,12.0,9.116541353383456,7.292060604010025,5.3125,6.875,7.583335,0,0,0.0
ALUNO-134,2022,0.0,0,460.0,-2.0,10.00002,5.0,5.75,15.0,9.153439153439152,7.086938830687831,7.1875,5.625,6.624995,0,0,1.0
ALUNO-135,2020,1.0,0,805.0,0.0,9.000020000000001,10.0,6.5,9.0,8.4,7.798752,7.1875,7.5,7.25,1,0,1.0
ALUNO-135,2021,2.0,0,805.0,-1.0,9.5,5.0,3.6,10.0,4.2,5.788,6.9,6.3,7.3,0,0,1.0
ALUNO-135,2022,3.0,0,805.0,-1.0,9.000020000000001,5.0,2.416666666666667,11.0,4.75108225108225,5.262717116883117,5.625,5.0,6.833326666666666,0,0,1.0
ALUNO-138,2022,0.0,0,41.0,-1.0,10.00002,5.0,9.65,9.0,9.552042160737813,8.452910432147561,5.625,7.5,9.0,0,1,1.0
ALUNO-140,2022,0.0,0,505.0,-2.0,9.50002,5.0,7.25,11.0,7.218567251461989,6.952048450292399,5.625,5.625,7.416665,0,0,1.0
ALUNO-141,2022,0.0,0,378.0,0.0,9.58335,10.0,5.166666666666667,13.0,8.068181818181818,7.338636696969697,7.5,7.5,6.166660000000001,1,0,0.0
ALUNO-142,2022,0.0,0,121.0,-1.0,10.00002,5.0,7.777777777777779,14.0,8.989820565907522,8.083730668737061,7.96875,7.5,8.41667,0,1,1.0
ALUNO-143,2021,0.0,0,674.0,0.0,7.9,10.0,4.3,13.0,4.4,6.278,7.5,6.3,6.8,1,0,0.0
ALUNO-143,2022,1.0,0,674.0,-1.0,8.75001,5.0,5.111111111111111,14.0,6.444493006993008,6.330913823620824,7.03125,5.0,7.208335,0,0,0.0
ALUNO-144,2022,0.0,0,156.0,-1.0,8.33334,5.0,7.888888888888888,15.0,9.15703781512605,7.946686340802987,8.125,7.5,8.208335,0,0,0.0
ALUNO-148,2022,0.0,0,267.0,-1.0,9.50002,5.0,6.5,11.0,9.351851851851851,7.618983703703704,6.041666666666667,7.5,8.222223333333332,0,0,1.0
ALUNO-150,2022,0.0,0,80.0,-1.0,10.00002,5.0,9.0,13.0,9.717813051146384,8.219954610229276,6.875,5.0,8.94445,0,1,0.0
ALUNO-151,2020,1.0,0,79.0,-1.0,9.50002,5.0,7.5,11.0,9.5,8.238891333333333,9.166666666666666,7.5,8.611113333333334,0,0,0.0
ALUNO-151,2021,2.0,1,79.0,-1.0,9.5,5.0,9.1,12.0,9.6,9.004,10.0,8.1,10.0,0,1,0.0
ALUNO-151,2022,3.0,1,79.0,0.0,8.33334,10.0,7.900000000000001,13.0,8.436240842490841,8.225582168498168,8.125,6.875,8.125,1,0,0.0
ALUNO-152,2020,1.0,1,268.0,1.0,6.24999,10.0,6.333333333333333,11.0,9.0,7.963542166666667,7.96875,7.5,8.6250075,0,0,1.0
ALUNO-152,2021,2.0,1,268.0,0.0,8.8,10.0,8.0,12.0,8.3,8.672,8.3,7.5,9.8,1,1,1.0
ALUNO-152,2022,3.0,1,268.0,1.0,8.75001,10.0,7.644444444444443,13.0,7.806870995242416,7.618388587937373,7.03125,5.0,7.2499975,0,0,1.0
ALUNO-153,2020,3.0,1,3.0,1.0,10.00002,10.0,4.666666666666667,13.0,9.0,8.167711833333334,8.59375,7.5,9.1250075,0,1,0.0
ALUNO-153,2021,4.0,1,3.0,0.0,10.0,10.0,7.5,14.0,7.5,8.355,8.0,7.5,9.0,1,1,0.0
ALUNO-153,2022,5.0,1,3.0,0.0,10.00002,10.0,8.700000000000001,15.0,9.09722222222222,9.105280944444443,8.75,8.125,9.2916725,1,1,0.0
ALUNO-154,2020,1.0,0,828.0,-1.0,8.500020000000001,5.0,0.0,10.0,7.1,5.884585,7.8125,7.5,7.916665,0,0,0.0
ALUNO-154,2021,2.0,0,828.0,-1.0,9.5,5.0,1.5,11.0,2.9,5.163,8.1,7.5,6.3,0,0,0.0
ALUNO-154,2022,3.0,0,828.0,-2.0,3.49998,5.0,3.75,12.0,3.797498797498797,4.934497092833093,6.25,7.5,5.999996666666666,0,0,0.0
ALUNO-156,2020,2.0,1,297.0,-1.0,7.916679999999999,5.0,5.0,12.0,8.9,7.110556666666668,6.666666666666667,7.5,8.11111,0,0,0.0
ALUNO-156,2021,3.0,1,297.0,0.0,7.5,10.0,7.3,13.0,7.8,7.981,8.3,6.3,8.8,1,0,0.0
ALUNO-156,2022,4.0,1,297.0,0.0,7.91667,10.0,6.599999999999999,14.0,8.159632034632034,7.535259906926407,7.5,5.0,7.7083325,1,0,0.0
ALUNO-158,2020,2.0,0,772.0,-1.0,9.16668,5.0,5.0,14.0,5.9,6.064722,7.708333333333334,3.75,6.611103333333333,0,0,1.0
ALUNO-158,2021,3.0,0,772.0,-1.0,8.3,5.0,4.5,15.0,6.1,6.056,6.9,6.9,6.1,0,0,1.0
ALUNO-158,2022,4.0,0,772.0,-2.0,8.33334,5.0,4.111111111111112,16.0,4.747740005092947,5.623852223240812,7.1875,5.0,6.49999,0,0,1.0
ALUNO-159,2021,0.0,0,316.0,-1.0,9.0,5.0,6.1,9.0,10.0,8.025,8.1,7.5,9.3,0,1,1.0
ALUNO-159,2022,1.0,0,316.0,-2.0,9.000020000000001,5.0,7.25,11.0,8.966049382716049,7.484878876543211,5.625,5.625,8.583335,0,1,1.0
ALUNO-164,2020,1.0,0,544.0,-1.0,9.50002,5.0,7.5,10.0,8.7,7.708752,7.1875,7.5,7.75,0,0,1.0
ALUNO-164,2021,2.0,0,544.0,0.0,9.5,10.0,5.9,11.0,5.8,7.125,7.5,7.5,6.7,1,0,1.0
ALUNO-164,2022,3.0,0,544.0,-1.0,8.500020000000001,5.0,5.75,12.0,7.304131054131053,6.837216877492878,6.041666666666667,7.5,7.61111,0,0,1.0
ALUNO-165,2020,1.0,0,90.0,-2.0,9.000020000000001,5.0,10.0,11.0,10.0,8.431252,7.8125,7.5,7.5,0,0,1.0
ALUNO-165,2021,2.0,0,90.0,-2.0,10.0,5.0,7.3,12.0,7.5,7.579,8.3,7.5,7.7,0,0,1.0
ALUNO-165,2022,3.0,0,90.0,-2.0,8.500020000000001,5.0,8.416666666666668,13.0,9.848484848484848,8.18081096969697,6.875,8.125,8.388893333333334,0,1,1.0
ALUNO-166,2022,0.0,0,612.0,-1.0,9.50002,5.0,4.75,11.0,9.03988603988604,6.641311207977208,5.625,4.375,7.16666,0,0,1.0
ALUNO-167,2021,0.0,0,491.0,-1.0,10.0,5.0,5.8,11.0,9.2,7.639,7.5,7.5,8.3,0,0,1.0
ALUNO-167,2022,1.0,0,491.0,0.0,8.500020000000001,10.0,2.75,11.0,8.825396825396826,6.985914031746033,6.041666666666667,7.5,7.333329999999999,1,0,1.0
ALUNO-168,2020,1.0,0,654.0,-1.0,10.00002,5.0,8.5,11.0,8.8,8.082224,7.5,7.5,8.11111,0,0,1.0
ALUNO-168,2021,2.0,0,654.0,-1.0,0.0,5.0,2.5,12.0,1.7,3.524,7.5,5.6,4.4,0,0,1.0
ALUNO-168,2022,3.0,0,654.0,-1.0,9.000020000000001,5.0,6.133333333333333,13.0,6.002801120448179,6.434172224089636,6.041666666666667,6.25,6.888883333333332,0,0,1.0
ALUNO-169,2020,0.0,0,398.0,0.0,9.000020000000001,10.0,10.0,8.0,10.0,7.800001000000001,2.5,5.0,5.749995,1,0,1.0
ALUNO-169,2021,1.0,0,398.0,-1.0,8.5,5.0,6.1,9.0,10.0,6.898,5.3,4.4,6.8,0,0,1.0
ALUNO-169,2022,2.0,0,398.0,-2.0,9.50002,5.0,6.916666666666666,10.0,8.945512820512821,7.284936897435898,5.625,5.0,7.999995,0,0,1.0
ALUNO-170,2022,0.0,0,300.0,-2.0,7.50002,5.0,8.25,13.0,8.959435626102293,7.523833791887125,6.041666666666667,7.5,7.38889,0,0,1.0
ALUNO-171,2021,0.0,0,387.0,-1.0,8.8,5.0,7.5,14.0,8.9,8.036,8.3,7.5,9.0,0,1,1.0
ALUNO-171,2022,1.0,0,387.0,-1.0,7.91667,5.0,7.633333333333333,15.0,8.255555555555556,7.304860777777779,7.1875,7.5,6.83333,0,0,1.0
ALUNO-172,2022,0.0,0,661.0,-1.0,6.41668,5.0,5.75,11.0,8.32010582010582,6.407077164021164,5.625,5.0,6.94444,0,0,1.0
ALUNO-175,2022,0.0,0,293.0,0.0,8.33334,10.0,6.111111111111111,14.0,7.676334422657952,7.540822106753813,7.5,7.5,7.249995,1,0,1.0
ALUNO-176,2021,4.0,0,816.0,-1.0,7.5,5.0,4.3,13.0,6.3,5.674,6.7,5.0,5.7,0,0,1.0
ALUNO-176,2022,5.0,0,816.0,-1.0,6.66666,5.0,2.888888888888889,14.0,7.391025641025641,5.096608405982907,5.15625,5.0,4.2916725,0,0,1.0
ALUNO-177,2021,0.0,0,65.0,0.0,9.0,10.0,4.6,8.0,8.3,7.196,6.9,7.5,6.3,1,0,1.0
ALUNO-177,2022,1.0,0,65.0,0.0,9.50002,10.0,8.783333333333333,8.0,8.964102564102564,8.27865517948718,5.625,7.5,7.33333,1,0,1.0
ALUNO-178,2022,0.0,0,426.0,0.0,8.500020000000001,10.0,3.416666666666667,8.0,9.547511312217194,7.205336595776773,5.625,7.5,7.249995,1,0,1.0
ALUNO-179,2022,0.0,0,238.0,-1.0,6.83334,5.0,9.5,13.0,8.69949494949495,7.68295498989899,6.875,7.5,7.111109999999999,0,0,1.0
ALUNO-180,2022,0.0,0,721.0,-1.0,9.000020000000001,5.0,3.5,9.0,7.916666666666666,6.039586333333334,5.3125,6.25,6.000005,0,0,1.0
ALUNO-181,2022,0.0,0,166.0,-1.0,9.000020000000001,5.0,8.083333333333332,9.0,9.105915870621754,7.910768840791018,6.5625,7.5,8.333335,0,0,0.0
ALUNO-182,2022,0.0,0,459.0,0.0,9.50002,10.0,6.0,8.0,6.518218623481781,7.093227724696356,4.6875,6.875,7.41666,1,0,0.0
ALUNO-185,2021,0.0,0,269.0,0.0,8.0,10.0,5.4,8.0,10.0,7.906,7.2,7.5,7.8,1,0,0.0
ALUNO-185,2022,1.0,0,269.0,-1.0,8.500020000000001,5.0,8.8,9.0,8.243546576879911,7.617045315375983,5.625,8.125,7.41667,0,0,0.0
ALUNO-191,2022,0.0,0,587.0,-1.0,9.50002,5.0,6.5,11.0,8.722222222222221,6.709725111111111,4.375,5.0,6.388893333333333,0,0,1.0
ALUNO-192,2020,2.0,0,581.0,-1.0,7.416679999999999,5.0,0.0,11.0,5.1,4.854723333333333,6.041666666666666,5.0,7.444443333333333,0,0,1.0
ALUNO-192,2022,0.0,0,581.0,-1.0,8.500020000000001,5.0,5.0,13.0,8.103174603174603,6.722024920634921,6.458333333333334,7.5,6.777773333333331,0,0,1.0
ALUNO-193,2020,4.0,0,440.0,0.0,10.00002,10.0,7.0,13.0,9.8,8.539168666666667,8.125,5.0,9.333333333333332,1,1,1.0
ALUNO-193,2021,5.0,0,440.0,-1.0,9.2,5.0,7.7,14.0,10.0,8.215,7.9,5.6,9.6,0,1,1.0
ALUNO-193,2022,6.0,0,440.0,-1.0,8.75001,5.0,5.566666666666666,15.0,9.038690476190476,7.174196928571429,7.65625,5.625,7.7499975,0,0,1.0
ALUNO-195,2022,0.0,0,570.0,-1.0,7.50002,5.0,4.833333333333333,13.0,8.046833064949007,6.745479946323136,6.25,7.5,7.722223333333334,0,0,1.0
ALUNO-196,2022,0.0,0,411.0,-2.0,9.16668,5.0,7.055555555555554,15.0,8.535551619433198,7.254680434997751,7.65625,5.625,6.95833,0,0,1.0
ALUNO-197,2020,1.0,0,53.0,0.0,8.33334,10.0,8.666666666666666,12.0,9.6,8.832500666666666,8.958333333333332,7.5,8.5,1,0,0.0
ALUNO-197,2021,2.0,1,53.0,0.0,8.3,10.0,6.0,13.0,7.2,7.751,8.1,7.5,8.6,1,0,0.0
ALUNO-197,2022,3.0,1,53.0,0.0,10.00002,10.0,7.688888888888889,14.0,8.751352813852813,8.354717840548341,8.125,5.625,8.458337499999999,1,1,0.0
ALUNO-200,2020,4.0,0,530.0,1.0,7.91667,10.0,5.666666666666667,13.0,5.8,7.355834833333334,8.125,7.5,8.5416725,0,0,0.0
ALUNO-200,2021,5.0,0,530.0,0.0,7.5,10.0,3.3,14.0,1.7,4.788,6.7,6.9,3.5,1,0,0.0
ALUNO-200,2022,6.0,0,530.0,-1.0,7.91667,5.0,5.611111111111112,15.0,7.10179526355997,6.874873274934217,7.65625,7.5,7.625,0,0,0.0
ALUNO-201,2020,1.0,0,653.0,-1.0,7.08333,5.0,8.0,14.0,9.4,7.718541500000001,7.96875,7.5,7.4166675,0,0,0.0
ALUNO-201,2021,2.0,0,653.0,-1.0,5.8,5.0,6.4,15.0,5.6,5.636,8.3,0.0,6.7,0,0,0.0
ALUNO-201,2022,3.0,0,653.0,-1.0,8.33334,5.0,4.033333333333333,16.0,6.047619047619048,6.438413142857143,7.5,7.5,7.944443333333334,0,0,0.0
ALUNO-203,2022,0.0,0,382.0,0.0,9.50002,10.0,5.5,11.0,9.0,7.329169333333334,6.25,6.875,5.833336666666667,1,0,0.0
ALUNO-204,2022,0.0,0,636.0,-1.0,8.000020000000001,5.0,4.5,11.0,7.444444444444445,6.575002222222222,6.25,7.5,7.555556666666667,0,0,1.0
ALUNO-205,2022,0.0,0,250.0,-1.0,8.500020000000001,5.0,9.166666666666666,9.0,8.262108262108262,7.664923985754986,5.625,7.5,7.583335,0,0,0.0
ALUNO-207,2021,0.0,0,840.0,-1.0,8.3,5.0,5.3,14.0,3.9,5.504,7.5,6.9,4.4,0,0,1.0
ALUNO-207,2022,1.0,0,840.0,-2.0,0.0,5.0,3.722222222222223,15.0,3.724695192086496,4.571673982861744,6.40625,7.5,5.9583275,0,0,1.0
ALUNO-211,2022,0.0,0,184.0,-1.0,9.000020000000001,5.0,8.416666666666668,11.0,8.935626102292769,7.856571887125221,6.25,7.5,8.055556666666666,0,0,0.0
ALUNO-212,2020,1.0,0,670.0,0.0,7.416679999999999,10.0,7.0,8.0,10.0,6.345836,2.5,4.375,2.58334,1,0,0.0
ALUNO-212,2021,2.0,0,670.0,-1.0,9.5,5.0,4.3,9.0,8.3,5.663,2.5,5.0,4.7,0,0,0.0
ALUNO-212,2022,3.0,0,670.0,-2.0,9.50002,5.0,6.766666666666666,10.0,8.944141289679047,6.344244591269144,2.8125,4.375,5.166655,0,0,0.0
ALUNO-214,2022,0.0,0,657.0,-2.0,9.50002,5.0,4.75,14.0,8.832425892317,6.417875178463399,3.333333333333333,5.625,6.777773333333334,0,0,0.0
ALUNO-217,2020,1.0,0,36.0,0.0,8.000020000000001,10.0,9.5,9.0,9.4,8.942503,8.125,7.5,9.000005,1,1,1.0
ALUNO-217,2021,2.0,0,36.0,-1.0,8.5,5.0,7.1,10.0,8.8,7.765,8.1,7.5,8.4,0,0,1.0
ALUNO-217,2022,3.0,0,36.0,0.0,6.91668,10.0,8.133333333333333,11.0,9.876543209876544,8.48808864197531,6.666666666666666,7.5,8.888893333333334,1,1,1.0
ALUNO-218,2021,0.0,0,50.0,0.0,9.5,10.0,6.9,8.0,10.0,8.821,8.1,7.5,9.7,1,1,0.0
ALUNO-218,2022,1.0,0,50.0,0.0,9.50002,10.0,6.916666666666666,9.0,9.031578947368422,8.362568122807017,6.5625,7.5,9.083335,1,1,0.0
ALUNO-219,2020,1.0,0,749.0,0.0,9.50002,10.0,5.0,11.0,7.9,7.832084999999999,8.4375,8.75,7.916665,1,0,1.0
ALUNO-219,2021,2.0,0,749.0,-1.0,0.0,5.0,1.9,12.0,4.2,4.176,8.1,6.9,4.8,0,0,1.0
ALUNO-219,2022,3.0,0,749.0,-1.0,10.00002,5.0,2.666666666666667,13.0,5.296296296296296,5.810649259259259,6.458333333333334,7.5,6.611106666666666,0,0,1.0
ALUNO-220,2022,0.0,0,615.0,-1.0,9.50002,5.0,3.75,11.0,9.326599326599329,6.631987865319865,5.833333333333334,7.5,6.166663333333333,0,0,1.0
ALUNO-221,2021,0.0,0,829.0,-1.0,9.2,5.0,1.8,14.0,2.8,4.442,5.8,7.5,3.9,0,0,1.0
ALUNO-221,2022,1.0,0,829.0,-2.0,8.75001,5.0,2.666666666666667,15.0,3.613701372997712,4.932115107932876,6.09375,7.5,4.7083275,0,0,1.0
ALUNO-224,2022,0.0,0,624.0,-1.0,9.50002,5.0,3.333333333333333,11.0,8.607226107226108,6.606168554778556,5.625,7.5,7.277773333333333,0,0,1.0
ALUNO-225,2020,4.0,0,501.0,0.0,9.58335,10.0,8.333333333333334,14.0,9.7,8.845558333333333,8.749999999999998,7.5,8.277783333333334,1,0,1.0
ALUNO-225,2021,5.0,1,501.0,0.0,8.3,10.0,6.0,15.0,6.7,7.138,7.5,6.9,6.7,1,0,1.0
ALUNO-225,2022,6.0,1,501.0,-1.0,9.16668,5.0,7.388888888888888,16.0,7.085185035552683,6.957316284888314,8.125,5.0,6.6666675,0,0,1.0
ALUNO-228,2022,0.0,0,802.0,-1.0,10.00002,5.0,1.5,11.0,4.87037037037037,5.312964074074074,5.625,6.875,6.44444,0,0,1.0
ALUNO-229,2020,1.0,0,725.0,-1.0,7.33334,5.0,0.0,10.0,7.8,5.890556,7.916666666666668,7.5,7.777776666666667,0,0,1.0
ALUNO-229,2021,2.0,0,725.0,-2.0,8.5,5.0,4.0,11.0,0.0,5.054,6.9,7.5,7.3,0,0,1.0
ALUNO-229,2022,3.0,0,725.0,-2.0,8.000020000000001,5.0,8.0,12.0,5.10897435897436,6.025962871794872,4.375,5.0,5.83333,0,0,1.0
ALUNO-232,2021,0.0,0,243.0,-1.0,8.3,5.0,6.7,16.0,7.2,7.331,8.3,7.5,8.2,0,0,1.0
ALUNO-232,2022,1.0,0,243.0,-1.0,8.33334,5.0,6.688888888888889,17.0,8.191793021556448,7.676832382089068,8.4375,8.125,8.55556,0,1,1.0
ALUNO-233,2022,0.0,0,290.0,0.0,9.50002,10.0,6.600000000000001,8.0,7.287179487179487,7.560770897435898,5.0,7.5,7.916665,1,0,1.0
ALUNO-234,2022,0.0,0,109.0,0.0,9.50002,10.0,9.033333333333331,8.0,8.697435897435899,8.121155846153847,5.0,6.25,7.5,1,0,0.0
ALUNO-235,2020,1.0,1,519.0,0.0,8.333350000000001,10.0,7.666666666666667,12.0,9.0,8.125001833333334,7.5,7.5,7.2916675,1,0,1.0
ALUNO-235,2021,2.0,1,519.0,0.0,9.2,10.0,6.6,13.0,6.9,7.544,7.3,5.6,8.1,1,0,1.0
ALUNO-235,2022,3.0,0,519.0,0.0,6.66666,10.0,5.677777777777778,14.0,7.725859160868649,6.922391887729286,6.875,6.875,5.9999925,1,0,1.0
ALUNO-236,2022,0.0,0,83.0,0.0,8.500020000000001,10.0,8.766666666666667,8.0,8.958078958078957,8.207451124949126,5.625,7.5,7.5,1,0,0.0
ALUNO-237,2022,0.0,0,618.0,-2.0,9.000020000000001,5.0,4.0,14.0,7.230347674459984,6.622459534891997,6.041666666666667,7.5,8.111106666666666,0,0,0.0
ALUNO-239,2022,0.0,0,684.0,-2.0,8.500020000000001,5.0,6.75,13.0,7.462962962962964,6.309259592592594,4.375,5.625,5.583325,0,0,1.0
ALUNO-241,2020,3.0,0,842.0,-1.0,9.000020000000001,5.0,9.5,11.0,8.8,7.285002,2.5,6.25,6.75,0,0,0.0
ALUNO-241,2021,4.0,0,842.0,-1.0,7.9,5.0,0.0,12.0,0.4,2.86,4.1,5.6,2.6,0,0,0.0
ALUNO-241,2022,5.0,0,842.0,-1.0,7.916679999999999,5.0,2.5,13.0,4.405425492382014,4.55608576514307,4.166666666666666,5.0,4.83333,0,0,0.0
ALUNO-242,2020,2.0,0,649.0,-1.0,9.000020000000001,5.0,5.5,11.0,7.4,6.707085000000001,7.1875,6.25,6.916665,0,0,0.0
ALUNO-242,2021,3.0,0,649.0,-1.0,8.5,5.0,2.9,12.0,5.4,5.833,7.1,7.5,6.8,0,0,0.0
ALUNO-242,2022,4.0,0,649.0,-1.0,9.000020000000001,5.0,3.333333333333333,13.0,8.325901151988107,6.454070897064289,6.458333333333334,6.875,6.944443333333333,0,0,0.0
ALUNO-244,2022,0.0,0,101.0,0.0,9.50002,10.0,8.283333333333333,8.0,8.944444444444445,8.143474555555557,5.3125,7.5,7.333335,1,0,0.0
ALUNO-245,2022,0.0,0,808.0,-2.0,8.500020000000001,5.0,3.8,11.0,5.765669515669515,5.246467903133903,0.0,7.5,6.16666,0,0,1.0
ALUNO-246,2020,1.0,0,574.0,-1.0,9.50002,5.0,8.0,10.0,8.3,7.639168666666666,7.083333333333333,6.875,7.666666666666666,0,0,1.0
ALUNO-246,2021,2.0,0,574.0,-1.0,9.0,5.0,4.6,11.0,8.8,7.013,8.5,5.6,7.7,0,0,1.0
ALUNO-246,2022,3.0,0,574.0,-2.0,9.000020000000001,5.0,5.25,12.0,7.473232323232324,6.736315131313132,6.041666666666667,6.875,7.5,0,0,1.0
ALUNO-247,2021,0.0,0,688.0,-1.0,10.0,5.0,6.8,9.0,8.3,8.013,8.1,7.5,9.7,0,1,1.0
ALUNO-247,2022,1.0,0,688.0,-1.0,10.00002,5.0,4.166666666666667,11.0,7.888471177944862,6.300611568922306,4.6875,6.875,6.16666,0,0,1.0
ALUNO-248,2022,0.0,0,251.0,-1.0,9.000020000000001,5.0,7.5,11.0,9.428571428571429,7.660716285714286,6.25,7.5,7.5,0,0,1.0
ALUNO-250,2022,0.0,0,51.0,0.0,10.00002,10.0,9.25,8.0,9.087179487179489,8.361187897435897,4.6875,6.25,8.0,1,0,1.0
ALUNO-251,2020,1.0,0,139.0,0.0,8.500020000000001,10.0,10.0,9.0,8.9,8.575835333333334,7.291666666666667,7.5,7.333333333333333,1,0,1.0
ALUNO-251,2021,2.0,0,139.0,0.0,9.0,10.0,7.3,10.0,6.7,7.976,8.5,7.5,8.4,1,0,1.0
ALUNO-251,2022,3.0,0,139.0,0.0,8.000020000000001,10.0,7.833333333333334,11.0,7.906846240179574,8.011927248035915,6.25,7.5,8.444446666666668,1,1,1.0
ALUNO-252,2021,0.0,0,215.0,-1.0,10.0,5.0,5.9,9.0,10.0,7.473,7.2,7.5,6.6,0,0,1.0
ALUNO-252,2022,1.0,0,215.0,-2.0,9.000020000000001,5.0,8.666666666666666,11.0,9.285714285714285,7.755061190476191,5.3125,7.5,7.416665,0,0,1.0
ALUNO-253,2022,0.0,0,349.0,-1.0,9.50002,5.0,6.0,9.0,10.0,7.416668,5.625,6.875,7.58333,0,0,1.0
ALUNO-254,2022,0.0,0,211.0,0.0,9.50002,10.0,5.416666666666666,8.0,9.649122807017545,7.775658894736842,5.625,7.5,7.499995,1,0,0.0
ALUNO-255,2022,0.0,0,48.0,0.0,10.00002,10.0,8.366666666666667,8.0,9.06060606060606,8.397956545454546,5.625,7.5,8.0,1,0,1.0
ALUNO-256,2022,0.0,0,144.0,0.0,7.416679999999999,10.0,7.5,9.0,9.583333333333334,8.000000666666667,6.25,7.5,7.33333,1,0,1.0
ALUNO-257,2022,0.0,0,281.0,-1.0,9.50002,5.0,8.5,13.0,8.585858585858585,7.585228383838384,6.458333333333334,7.5,6.611106666666666,0,0,1.0
ALUNO-258,2021,0.0,0,751.0,-1.0,7.8,5.0,5.3,9.0,10.0,6.283,2.5,7.5,4.8,0,0,1.0
ALUNO-258,2022,1.0,0,751.0,-2.0,7.916679999999999,5.0,5.666666666666666,11.0,5.72182089209953,5.790196511753241,5.0,4.375,6.416655,0,0,1.0
ALUNO-260,2021,0.0,0,288.0,-1.0,9.5,5.0,4.5,9.0,6.7,6.75,7.5,7.5,7.8,0,0,0.0
ALUNO-260,2022,1.0,0,288.0,-2.0,9.000020000000001,5.0,7.5,11.0,8.607340372046254,7.56313707440925,6.25,7.5,7.833335,0,0,0.0
ALUNO-262,2020,3.0,1,469.0,0.0,7.91667,10.0,6.666666666666667,15.0,9.2,8.221251333333335,9.0625,5.0,9.250005,1,1,0.0
ALUNO-262,2021,4.0,1,469.0,0.0,9.2,10.0,7.7,16.0,6.9,7.903,7.8,7.5,7.7,1,0,0.0
ALUNO-262,2022,5.0,1,469.0,0.0,8.75001,10.0,6.844444444444444,17.0,5.245783628136569,7.054851281182869,7.8125,6.25,6.777773333333332,1,0,0.0
ALUNO-263,2020,4.0,1,629.0,0.0,9.58335,10.0,6.333333333333333,15.0,9.5,8.386113666666667,8.958333333333332,6.875,8.388893333333336,1,0,1.0
ALUNO-263,2021,5.0,1,629.0,0.0,7.9,10.0,6.5,16.0,7.8,7.694,8.0,7.5,7.5,1,0,1.0
ALUNO-263,2022,6.0,1,629.0,0.0,0.0,10.0,5.577777777777778,17.0,7.947303921568628,6.591127006535949,8.125,5.625,7.555553333333333,1,0,1.0
ALUNO-264,2022,0.0,0,478.0,-1.0,10.00002,5.0,6.75,11.0,6.773809523809523,7.035319904761904,6.25,7.5,7.27778,0,0,1.0
ALUNO-266,2020,1.0,0,191.0,0.0,8.500020000000001,10.0,8.5,9.0,8.9,8.336252,8.4375,5.625,8.0,1,0,0.0
ALUNO-266,2021,2.0,0,191.0,0.0,9.0,10.0,6.8,10.0,8.3,7.892,7.5,6.3,8.0,1,0,0.0
ALUNO-266,2022,3.0,0,191.0,0.0,9.000020000000001,10.0,7.0,11.0,8.13529767623928,7.834006201914523,6.666666666666666,5.625,8.38889,1,1,0.0
ALUNO-267,2020,2.0,1,200.0,-1.0,9.16668,5.0,8.0,14.0,9.7,8.370558666666668,8.958333333333334,5.625,9.777786666666666,0,1,0.0
ALUNO-267,2021,3.0,1,200.0,-1.0,9.2,5.0,8.2,15.0,8.9,8.014,8.3,6.3,8.6,0,0,0.0
ALUNO-267,2022,4.0,1,200.0,-2.0,9.16668,5.0,7.866666666666667,16.0,9.72463768115942,7.798470369565218,7.34375,5.625,7.8333325,0,0,0.0
ALUNO-268,2022,0.0,0,143.0,-1.0,9.000020000000001,5.0,7.25,9.0,10.0,8.000002,5.625,6.875,9.5,0,1,0.0
ALUNO-272,2022,0.0,0,228.0,0.0,9.000020000000001,10.0,6.0,9.0,10.0,7.725002,6.25,5.0,7.5,1,0,0.0
ALUNO-273,2020,2.0,0,595.0,-3.0,9.000020000000001,2.5,0.0,14.0,4.4,4.386945333333334,7.291666666666667,7.5,4.388883333333333,0,0,1.0
ALUNO-273,2021,3.0,0,595.0,-1.0,9.5,5.0,0.0,15.0,2.1,4.125,6.3,7.5,4.4,0,0,1.0
ALUNO-273,2022,4.0,0,595.0,-1.0,8.500020000000001,5.0,5.666666666666666,16.0,6.777777777777777,6.683335555555555,5.833333333333334,7.5,7.555556666666667,0,0,1.0
ALUNO-275,2020,3.0,0,714.0,0.0,10.00002,10.0,4.333333333333333,13.0,5.2,6.399376666666667,6.09375,7.5,5.666665,1,0,1.0
ALUNO-275,2021,4.0,0,714.0,-1.0,8.8,5.0,3.4,14.0,5.8,5.815,6.9,6.3,6.4,0,0,1.0
ALUNO-275,2022,5.0,0,714.0,-1.0,8.33334,5.0,3.966666666666667,15.0,6.102272727272728,6.073162378787879,7.34375,6.25,6.8333275,0,0,1.0
ALUNO-276,2022,0.0,0,233.0,-1.0,8.500020000000001,5.0,8.25,9.0,8.95341802782819,7.703185605565638,5.0,8.125,8.0,0,0,0.0
